Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Paced walking duration (ms)
1/7/2021,2,1418.919737,98.0107404,,,,,,,0.370206881,0.483470738,0.256303728,366,,,,,84767021,556200,,
1/6/2021,4,1415.936971,206.5919316,,,,,,,0.428933773,0.741940081,0.281319231,503,,,,,84750729,491570,,
1/5/2021,8,1416.695837,411.6915473,,,,,,,0.327532093,1.477676868,0.251177877,831,,,,,85279693,508013,,
1/4/2021,15,1434.123558,685.751932,,,,,,,0.39610081,1.617837906,0.271272093,1458,,,,,84086839,885628,,
1/3/2021,51,1487.989316,3096.533706,23,23,15.5356452,76.8782827,15.5356452,76.8782827,1.146684127,17.98190117,0.251177877,5113,,,,,77054782,2052761,,
1/2/2021,21,1437.570035,1166.099888,6,6,,,,,0.545772721,1.293459177,0.251177877,2159,,,,,78179455,960302,,
1/1/2021,22,1454.235575,1237.188345,8,8,,,,,0.486960238,1.255832791,0.251177877,2405,,,,,83273908,1321403,,
12/31/2020,11,1432.368136,624.6995156,6,6,15.53564,76.8782842,15.53564,76.8782842,0.361988934,1.171479225,0.249952659,1271,,,,,83748603,847592,,
12/30/2020,8,1408.894121,386.2664586,,,,,,,0.456905167,1.281553149,0.251177877,833,,,,,84804033,338967,,
12/29/2020,5,1421.634439,200.188846,,,,,,,0.391647828,0.982539058,0.251177877,612,,,,,85034440,615020,,
12/28/2020,29,1469.568881,1466.569631,7,7,,,,,0.57163575,3.856004715,0.251177877,2735,,,,,74620042,1653636,,
12/27/2020,19,1474.738575,1044.087282,6,6,,,,,0.507021509,1.36168313,0.251177877,2098,,,,,83233420,1765651,,
12/26/2020,13,1422.556724,581.6635143,,,,,,,0.54129535,1.266514301,0.251177877,1327,,,,,83055607,635004,,
12/25/2020,23,1423.747987,887.5274289,1,1,,,,,0.665175359,1.315921187,0.300557971,1898,,,,,81592295,660816,,
12/24/2020,5,1396.027511,230.6172185,,,,,,,0.472475318,1.599920154,0.296032101,607,,,,,85097975,60181,,
12/23/2020,11,1433.580398,525.5387331,1,1,,,,,0.579075266,1.271803141,0.261225015,1127,,,,,79081617,873859,,
12/22/2020,8,1409.202984,316.618058,,,,,,,0.689985957,1.414940119,0.261225015,818,,,,,84786043,345662,,
12/21/2020,8,1396.781963,440.507751,1,1,,,,,0.355666484,1.861661077,0.261225015,876,,,,,85641553,76530,,
12/20/2020,11,1445.421462,675.8542707,3,3,,,,,0.457892152,5.128826618,0.251177877,1601,,,,,81525720,1130424,,
12/19/2020,8,1426.29769,518.6795653,,,,,,,0.490071742,6.50461483,0.137902066,1009,,,,,85494321,716060,,
12/18/2020,6,1415.593064,269.2470591,,,,,,,0.607129862,0.799668491,0.301413447,634,,,,,85868432,484119,,
12/17/2020,7,1414.850967,231.6586851,1,1,,,,,0.393448096,1.161777854,0.271272093,654,,,,118884,85472994,340711,,
12/16/2020,1,1409.597093,103.8441839,,,,,,,0.440069246,0.717650056,0.260441244,355,,,,,84635187,354202,,
12/15/2020,5,1407.343105,151.3295128,,,,,,,0.481067138,0.580500066,0.249577776,462,,,,,85276504,305363,,
12/14/2020,5,1411.640641,197.454425,,,,,,,0.381117668,1.267596602,0.311283499,645,,,,,85457614,398478,,
12/13/2020,14,1439.90021,809.0367659,5,5,15.5356001,76.8782815,15.5356001,76.8782815,0.396174804,1.22703135,0.271272093,1589,,,,,84460035,1010791,,
12/12/2020,23,1449.814454,1260.760351,10,10,15.5356112,76.8782012,15.5357792,76.8797599,0.644138541,1.965799451,0.251177877,2231,,,,,84291301,1225609,,
12/11/2020,6,1422.417951,241.6388776,,,,,,,0.676128843,0.986199617,0.301413476,578,,,,,85349703,631997,,
12/10/2020,50,1472.959415,2351.837357,9,9,15.612268,76.8929651,15.612268,76.8929651,0.496697578,4.18111372,0.249289334,3779,,,,,73997335,1674540,,
12/9/2020,2,1401.841036,132.9697586,,,,,,,0.562890138,1.271803141,0.280441672,406,,,,,85380374,186146,,
12/8/2020,2,1400.671624,115.5479959,,,,,,,0.349521067,0.446975142,0.261225015,342,,,,,85666835,160809,,
12/7/2020,8,1426.194936,304.8068072,,,,,,,0.691353707,1.209457397,0.271272093,677,,,,,84508698,713834,,
12/6/2020,11,1415.968315,640.9593771,5,5,,,,,0.586397996,1.228652716,0.267210454,1232,,,,,81877503,492250,,
12/5/2020,6,1401.638545,293.1871104,,,,,,,0.412049982,0.767237961,0.251177877,846,,,,,85363470,181760,,
12/4/2020,1,1396.472346,122.9233313,,,,,,,0.54535214,0.896740913,0.262978733,502,,,,,85091948,69822,,
12/3/2020,8,1393.249931,286.9456277,,,,,,,0.393266209,0.79142046,0.251177877,619,,,,,85283323,,,
12/2/2020,3,1400.998039,184.1565415,,,,,,,0.33039748,0.904613554,0.297908694,594,,,,,84880984,167880,,
12/1/2020,11,1437.181619,748.1885958,7,7,15.5355849,76.8780146,15.5355849,76.8780146,0.517746609,1.396217465,0.345231295,1385,,,,,85053065,951887,,
11/30/2020,1,1393.2499,56.00756836,,,,,,,0.499133065,0.696852684,0.301413447,303,,,,,85817906,,,
11/29/2020,8,1290.848579,369.1111772,,,,,,,0.450947086,1.279245973,0.269556761,941,,,,,84186947,874867,,
11/28/2020,1,1393.249912,95.30985117,,,,,,,0.642159111,0.91733849,0.291366339,340,,,,,78138360,,,
11/26/2020,6,1252.764795,194.9456216,,,,,,,0.460969537,0.771351039,0.301413417,469,,,,,79872818,27145,,
11/25/2020,5,1393.249992,182.8370302,,,,,,,0.430422194,0.592062235,0.251177907,480,,,,,85780147,,,
11/24/2020,3,1401.095652,144.7961859,,,,,,,0.400762977,0.729740322,0.301413476,424,,,,,81113998,169996,,
11/23/2020,18,1441.570559,964.2473645,5,5,,,,,0.423940933,1.303166151,0.251177877,1768,,,,,84790246,1046984,,
11/22/2020,21,1429.987679,1054.172142,3,3,,,,,0.486264612,1.307534099,0.251177877,2061,,,,,83668790,796014,,
11/21/2020,39,1485.654437,2020.98094,15,15,15.5357427,76.8813228,15.5357427,76.8813228,0.460773422,1.32761538,0.261225015,3814,,,,,81937230,2002171,,
11/20/2020,3,1410.101156,156.3310084,,,,,,,0.447733903,1.09245348,0.310155928,439,,,,,85194058,365123,,
11/19/2020,10,1408.295935,447.2645656,1,1,,,,,0.32389656,1.303266287,0.256102443,902,,,,,84068545,326009,,
11/18/2020,6,1412.973257,248.1958394,,,,,,,0.438401224,0.996685088,0.251177877,577,,,,,81839214,427354,,
11/17/2020,14,1412.735473,503.207341,,,,,,,0.670502307,1.334719777,0.291366339,959,,,,,84182971,422202,,
11/16/2020,11,1411.668241,481.9401641,,,,,,,0.603559701,1.285621166,0.251177877,1161,,,,,84294815,399081,,
11/15/2020,24,1438.785152,1026.540654,4,4,,,,,0.594365228,4.949997902,0.251177877,2076,,,,,80639722,986633,,
11/14/2020,1,1393.249908,82.30308795,,,,,,,1.262207949,13.652915,0.3112306,360,,,,,79625056,,,
11/13/2020,4,1426.589087,159.3067614,,,,,,,0.432143997,0.770530999,0.251177877,542,,,,,85097308,722375,,
11/12/2020,3,1399.681279,132.7776637,,,,,,,0.852259449,1.169187546,0.301413476,375,,,,,85573835,139352,,
11/11/2020,2,1400.494083,77.96615481,,,,,,,0.348101615,0.522449791,0.24841769,267,,,,,85684455,156962,,
11/10/2020,18,1421.384725,730.3219185,,,,,,,0.496527101,1.259375095,0.267210782,1789,,,,,84106501,609609,,
11/9/2020,1,1395.516093,72.0154568,,,,,,,0.59349672,0.779518008,0.301413447,263,,,,,85343185,49101,,
11/8/2020,13,1417.834126,588.6963357,,,,,,,0.562103989,1.701303959,0.247428969,1261,,,,,83977030,532678,,
11/7/2020,12,1398.841825,431.8557593,,,,,,,0.489348088,6.130750656,0.251177877,1134,,,,,78537100,121162,,
11/6/2020,3,1400.245391,179.3424851,,,,,,,0.562871228,0.795396924,0.261225015,532,,,,,85340759,151574,,
11/5/2020,4,1416.975151,223.1804185,,,,,,,0.453454653,0.851127863,0.251177877,608,,,,,84933421,514064,,
11/4/2020,4,1408.067372,237.5267725,,,,,,,0.542601803,0.964582801,0.251177877,686,,,,,85210244,321055,,
11/3/2020,12,1426.607808,518.1170201,,,,,,,0.588742973,1.225019574,0.261225015,1035,,,,,85304120,722779,,
11/2/2020,5,1414.183722,248.3075238,,,,,,,0.438656893,0.807788074,0.261066407,573,,,,,85488318,453581,,
11/1/2020,14,1414.356672,667.689846,2,2,,,,,0.423167466,1.836477041,0.251177877,1535,,,,,84633853,457328,,
10/31/2020,14,1430.09619,657.7085543,2,2,,,,,0.458847027,1.253841281,0.251177877,1437,,,,,83762087,798366,,
10/30/2020,5,1410.659488,280.9647419,,,,,,,0.534181962,1.725400448,0.301413447,603,,,,,85373748,377220,,
10/29/2020,2,1410.552429,96.3759166,,,,,,,0.344110183,0.68967706,0.28811571,293,,,,,85495423,374899,,
10/28/2020,2,1402.923639,103.4374415,,,,,,,0.398263897,0.717071831,0.265952915,341,,,,,85975401,209604,,
10/27/2020,6,1419.581339,275.6832031,,,,,,,0.588320396,1.449475169,0.301413476,685,,,,,85330012,570534,,
10/26/2020,2,1399.41658,146.5299661,,,,,,,0.556429174,0.966744184,0.301413476,569,,,,,85219337,133614,,
10/25/2020,6,1432.517197,505.3766776,,,,,,,0.386851385,1.844798923,0.16363588,616,,,,,84650050,850821,,
10/24/2020,8,1430.05704,383.3673081,,,,,,,0.518942528,3.342862606,0.132457629,778,,,,,83312041,797516,,
10/23/2020,11,1441.783509,427.300325,4,4,,,,,0.71640295,1.198708773,0.394468606,847,,,,302846,85114977,727244,,
10/22/2020,5,1404.362247,278.0007855,,,,,,,0.467083002,1.179959178,0.251177877,613,,,,,85722201,240776,,
10/20/2020,4,1420.982929,277.5710485,,,,,,,0.463664942,1.903207183,0.247428909,489,,,,,84738324,600903,,
10/19/2020,4,1400.235764,135.8845921,,,,,,,0.382204219,0.822041154,0.251177877,341,,,,,85599297,151365,,
10/17/2020,42,1502.170337,2328.887724,12,12,15.6261424,76.8928716,15.6304046,76.8934474,1.13012218,20.27334023,0.301413417,3261,,,,424245,75648765,1905652,,
10/16/2020,4,1401.984992,208.9417981,,,,,,,0.530875779,0.964577377,0.301413447,591,,,,,83083900,189266,,
10/15/2020,5,1400.558963,248.829736,,,,,,,0.350583261,0.726398885,0.251177877,674,,,,,85412069,158368,,
10/14/2020,1,1402.732671,53.7014246,,,,,,,0.304922925,0.394373566,0.265953064,227,,,,,85974013,205466,,
10/13/2020,6,1393.249967,198.6815469,,,,,,,0.316343392,0.806105793,0.261225015,506,,,,,86048013,,,
10/12/2020,17,1393.249904,798.9054537,5,5,,,,,0.685074204,1.333889008,0.285822988,1412,,,,,81892226,,,
10/11/2020,25,1480.951937,1119.550394,2,2,,,,,0.656285001,3.224852562,0.251177877,2329,,,,,78279835,1900278,,
10/10/2020,16,1452.100556,657.4742264,1,1,,,,,0.468664271,1.348083615,0.251177877,1384,,,,148291,79961558,1116319,,
10/9/2020,3,1393.249956,177.6197091,,,,,,,0.379367365,0.825791836,0.247998253,532,,,,,85745627,,,
10/8/2020,7,1415.268316,235.7805128,,,,,,,0.540755601,2.083874702,0.301413476,571,,,,,85694300,477081,,
10/7/2020,5,1400.423171,182.1177975,,,,,,,0.368665165,0.673548341,0.291366339,445,,,,,85369252,155426,,
10/6/2020,3,1399.206876,201.4954402,,,,,,,0.655866807,1.243747711,0.301413447,670,,,,,84420199,129072,,
10/5/2020,9,1401.876435,384.2027918,,,,,,,0.408843371,1.228652477,0.251177877,828,,,,,81511979,186915,,
10/4/2020,20,1439.516508,857.0401112,,,,,,,0.49737807,1.295388341,0.251177877,1849,,,,,80387047,1002478,,
10/3/2020,9,1427.084164,279.40294,,,,,,,0.561160792,1.099034786,0.291366339,718,,,,,80525796,733101,,
10/2/2020,8,1397.05127,380.5392358,,,,,,,0.856594033,3.623121262,0.251177877,965,,,,,84194190,82365,,
10/1/2020,1,1393.249964,99.19785762,,,,,,,0.341258847,0.52951014,0.271272093,395,,,,,85966522,,,
9/30/2020,1,1395.994434,37.98203695,,,,,,,0.408766776,0.445269912,0.37226364,250,,,,,81621716,59465,,
9/29/2020,3,1396.364406,159.4791071,,,,,,,0.285553606,0.39470765,0.251177877,496,,,,,85869805,67483,,
9/28/2020,1,1395.302637,105.4947162,,,,,,,0.416582777,0.741942048,0.301413447,292,,,,,86068512,44477,,
9/27/2020,106,1543.513056,4430.20418,16,16,15.5326823,76.8773207,15.6952873,76.8975028,0.980339354,19.43438148,0.260222524,7728,,,,,70052926,3255820,,
9/26/2020,3,1402.317415,142.6410017,,,,,,,0.31284229,0.434596181,0.301413476,421,,,,,85837803,196470,,
9/25/2020,5,1407.59033,233.2167463,,,,,,,0.880209545,1.252505779,0.463713139,553,,,,,85511294,310721,,
9/24/2020,8,1415.162586,452.3298143,,,,,,,0.52178608,1.232198238,0.271272093,979,,,,,84247721,474792,,
9/23/2020,30,1456.360602,1293.63053,2,2,,,,,0.74999106,2.374017477,0.259027839,2338,,,,,83323531,1367448,,
9/22/2020,2,1396.927521,108.6423727,,,,,,,0.393362688,0.69863987,0.251177877,405,,,,,85232406,79685,,
9/21/2020,4,1399.69384,184.3288181,,,,,,,0.517022719,2.399602652,0.266875952,526,,,,,85558235,139624,,
9/20/2020,9,1411.18743,540.7626544,1,1,,,,,0.442796215,2.861308098,0.251177967,955,,,,,82304808,362871,,
9/19/2020,14,1411.044957,583.0022491,,,,,,,0.412703188,1.292572737,0.291366339,1184,,,,,85042324,385573,,
9/18/2020,10,1406.670607,317.3927618,,,,,,,0.397203574,0.75353837,0.247428954,786,,,,,85374120,290791,,
9/17/2020,7,1404.326936,256.8434238,,,,,,,0.591877408,1.014799833,0.283682495,728,,,,,84766413,240009,,
9/16/2020,5,1396.574509,238.7595344,,,,,,,0.627875657,2.321362019,0.261225015,633,,,,,85147953,72035,,
9/14/2020,4,1411.828056,162.7632785,,,,,,,0.546091093,0.793197572,0.251177877,448,,,,,85911113,402539,,
9/13/2020,6,1397.196389,272.1690056,,,,,,,0.334717483,2.006529808,0.258354187,808,,,,,85305966,85508,,
9/12/2020,18,1439.245206,632.2155777,,,15.5352072,76.8772757,15.5353762,76.877444,0.651282785,1.364253998,0.251177877,1467,,,,,83957746,996599,,
9/11/2020,3,1408.697795,146.6962277,,,,,,,0.431925433,0.725436628,0.301413447,514,,,,,85182003,334715,,
9/10/2020,3,1400.934018,183.3151097,,,,,,,0.517025572,1.323526621,0.251177877,380,,,,,84817200,166494,,
9/9/2020,7,1429.68939,357.0470351,,,,,,,0.657478884,1.488888979,0.283159763,737,,,,,82973530,789550,,
9/8/2020,1,1393.249947,89.77295542,,,,,,,0.53250954,0.915789843,0.251177877,372,,,,,85954246,,,
9/6/2020,8,1414.667808,381.5426345,,,,,,,0.532612364,1.166020393,0.291366339,863,,,,,77078233,464071,,
9/5/2020,46,1521.490803,2121.704119,4,4,15.5352042,76.8770052,15.5352072,76.8773207,0.838949081,5.534442425,0.251177877,3308,,,,,81993868,2650648,,
9/4/2020,2,1408.643911,90.47008252,,,,,,,0.682767051,2.322574615,0.258882731,431,,,,,85360564,333548,,
9/3/2020,4,1420.187774,203.7519855,,,,,,,0.71247189,1.214409113,0.512402892,578,,,,,85289232,583674,,
9/2/2020,6,1420.314007,208.8616829,,,,,,,0.491145837,1.265198469,0.251177877,485,,,,,84642513,586409,,
9/1/2020,8,1412.892472,231.2989137,,,,,,,0.496791111,1.084841728,0.252933919,580,,,,,85304828,425604,,
8/31/2020,3,1411.483986,196.6824691,,,,,,,0.371061137,1.16897583,0.261225015,570,,,,,85004144,395086,,
8/30/2020,15,1432.930095,759.3010546,2,2,,,,,0.572088167,2.246710062,0.256521791,1471,,,,,82481182,859767,,
8/29/2020,2,1412.908654,191.1188027,,,,,,,0.387121248,0.661639512,0.271272093,582,,,,,85698523,425955,,
8/28/2020,6,1421.699343,288.7037255,,,,,,,0.926502779,1.704615712,0.291172057,465,,,,,85494736,616426,,
8/27/2020,8,1426.648818,460.3261966,,,,,,,0.349431708,2.145549297,0.261225015,936,,,,,84984257,723668,,
8/26/2020,8,1422.096774,423.7769181,1,1,,,,,0.400557191,1.222123623,0.281319231,951,,,,,83399523,625039,,
8/25/2020,34,1410.681697,1491.60306,2,2,,,,,0.933050195,20.47509003,0.251177877,2824,,,,,70898428,377701,,
8/24/2020,4,1402.492592,251.0247734,,,,,,,0.538785625,0.899722457,0.263910294,875,,,,,82154006,200265,,
8/23/2020,19,1425.600859,756.5153195,2,2,,,,,0.508155821,1.605493784,0.261225015,1616,,,,,78689896,700962,,
8/22/2020,6,1409.494241,288.1868185,,,,,,,0.401303053,1.01040411,0.249289453,725,,,,,82622330,351972,,
8/21/2020,1,1396.057299,127.5376732,,,,,,,0.462441618,0.889761031,0.261225015,408,,,,,85608361,60829,,
8/20/2020,15,1423.455371,709.6947742,1,1,,,,,0.413391922,1.263468742,0.251177877,1265,,,,,84518684,654476,,
8/19/2020,1,1398.826119,44.9942261,,,,,,,0.281319231,0.281319231,0.281319231,333,,,,,85858013,120822,,
8/18/2020,4,1398.816617,142.000686,,,,,,,0.431544532,0.891673446,0.261225015,470,,,,,84985875,120616,,
8/17/2020,4,1401.110559,166.2040007,,,,,,,0.514980209,0.891094983,0.301413447,557,,,,,85801240,170319,,
8/16/2020,3,1402.629261,160.5674746,,,,,,,0.405199839,1.154435158,0.301413447,579,,,,,85316742,203226,,
8/15/2020,5,1420.656044,292.7421027,,,,,,,0.311951859,0.576230764,0.278227836,920,,,,,84657727,593819,,
8/14/2020,12,1435.046887,578.5749943,3,3,,,,,0.467984061,1.315916777,0.259839296,1210,,,,,84888350,905634,,
8/13/2020,2,1398.996626,136.5651215,,,,,,,0.49761021,0.731239557,0.301413447,429,,,,,85957865,124517,,
8/12/2020,9,1410.343444,369.8906125,1,1,,,,,0.418794027,1.232875466,0.281319231,737,,,,,85328392,370373,,
8/11/2020,8,1421.008226,437.4847244,2,2,,,,,0.505762062,1.360149741,0.251177877,793,,,,,85217496,601452,,
8/9/2020,9,1409.835588,506.1666374,3,3,,,,,0.588689071,1.689912558,0.265243858,879,,,,,86044025,355975,,
8/8/2020,3,1415.180432,151.1567781,,,,,,,0.422583266,1.097791195,0.271272093,395,,,,,84420383,475177,,
8/7/2020,1,1403.690794,109.8712385,,,,,,,0.454184048,2.564516306,0.301413447,215,,,,,85656100,226226,,
8/6/2020,13,1421.932086,443.6888835,,,,,,,0.551093966,1.25866282,0.251177877,1073,,,,,84507328,621470,,
8/5/2020,9,1422.119104,356.371539,,,,,,,0.349086069,1.26387918,0.251177877,765,,,,,84887589,625521,,
8/4/2020,2,1393.249967,124.8661947,,,,,,,0.451463003,0.652097464,0.261225015,308,,,,,85659169,,,
8/2/2020,9,1413.196641,308.3778377,,,,,,,0.368994487,1.21847403,0.281319231,731,,,,,85543811,432193,,
8/1/2020,2,1396.065602,130.4274557,,,,,,,0.577360028,2.074438095,0.251177877,541,,,,,84447804,61007,,
7/31/2020,1,1393.249981,86.32853425,,,,,,,0.361668014,2.796023846,0.262099087,451,,,,,86000195,,,
7/29/2020,1,1407.954077,50.37359929,,,,,,,0.268372853,0.781446576,0.259839535,232,,,,,84916503,318600,,
7/28/2020,11,1423.139424,681.2499899,,,,,,,0.360927864,1.272738338,0.246052057,1339,,,,,83876837,647628,,
7/27/2020,10,1422.279437,361.9056363,,,,,,,0.479755604,0.930406511,0.251177877,932,,,,,84085115,209029,181498,
7/26/2020,1,1393.249934,71.64581466,,,,,,,0.338867448,0.463712513,0.261225015,304,,,,,84804194,,,
7/25/2020,19,1418.367221,696.3502994,,,,,,,0.609304914,2.826884031,0.261225015,1425,,,,,74526521,544228,,
7/24/2020,14,1399.825706,470.5180796,,,,,,,0.458340025,0.910443544,0.251177877,1124,,,,,82070420,142480,,
7/22/2020,8,1409.645428,404.3407155,,,,,,,0.488951078,1.338897586,0.261225015,876,,,,,85225433,355247,,
7/21/2020,4,1393.249974,178.640376,,,,,,,0.3467101,0.533269346,0.270232767,440,,,,,85789164,,,
7/19/2020,2,1393.249971,92.74561071,,,,,,,0.539964511,0.891446531,0.251177877,291,,,,,86346070,,,
7/18/2020,1,1393.249906,83.7929461,,,,,,,0.317808184,0.427315712,0.251177877,228,,,,,86213285,,,
7/16/2020,1,1393.249979,43.28391719,,,,,,,0.451094925,0.451094925,0.451094925,260,,,,,84905724,,,
7/15/2020,2,1397.418903,152.5319675,,,,,,,0.595003108,1.082224727,0.261225015,377,,,,,85184266,90331,,
7/14/2020,1,1393.249957,38.07114077,,,,,,,0.516757314,0.622273028,0.324598938,245,,,,,85546530,,,
7/11/2020,2,1403.231724,203.2462808,,,,,,,0.352681234,0.618974149,0.284800529,615,,,,,84497298,216280,,
7/9/2020,1,1396.028913,111.3102789,,,,,,,0.599804441,1.385341763,0.271272093,276,,,,,84279826,60213,,
7/8/2020,2,1393.249958,122.5545996,,,,,,,0.369295944,0.763751447,0.251177877,401,,,,,85228768,,,
7/7/2020,1,1400.854959,134.925413,,,,,,,0.537082659,0.807285428,0.275336266,565,,,,,85532100,164781,,
7/5/2020,4,1440.138324,254.294012,,,,,,,1.395600695,19.80386925,0.271272093,690,,,,,67513831,1015951,,
7/4/2020,13,1422.82524,542.1970849,,,,,,,1.867390173,14.58195114,0.261225015,1169,,,,,65979747,640820,,
7/3/2020,13,1432.453187,641.6092107,2,2,,,,,2.465807423,15.67609406,0.056799125,1264,,,,,79037496,849435,,
7/1/2020,9,1412.88174,334.2438755,1,1,,,,,0.535320524,1.569395542,0.301413476,619,,,,,85318933,425371,,
6/30/2020,5,1409.46056,313.7353591,1,1,,,,,1.094921516,3.236042738,0.493785203,416,,,,,85717513,351242,,
6/29/2020,4,1404.50771,134.8464894,,,,,,,0.864983342,2.665200949,0.170693636,313,,,,,86061044,243927,,
6/28/2020,7,1398.991493,266.6491387,,,,,,,0.824568413,3.801778793,0.301413447,676,,,,,84191592,124404,,
6/27/2020,14,1451.576465,621.1974275,2,2,12.9169739,77.6337773,12.9183699,77.6341029,1.019262971,2.723004818,0.301413476,1080,,,,,84410290,1263786,,
6/26/2020,13,1434.201944,619.8040581,4,4,,,,,0.672726079,2.547588587,0.397211373,1069,,,,,85461228,887327,,
6/25/2020,2,1403.87205,216.7914691,,,,,,,1.895527919,6.345104694,0.334903657,289,,,,,85950729,230155,,
6/24/2020,5,1408.130877,226.0387559,1,1,,,,,0.388914112,1.499870062,0.251177877,517,,,,,85494301,322434,,
6/22/2020,4,1401.112498,201.5195948,,,,,,,0.961105887,1.351414919,0.347784817,449,,,,,85840639,170361,,
6/20/2020,11,1421.670859,530.9391861,,,,,,,0.350953158,2.126026154,0.261225015,1056,,,,,85666401,615809,,
6/16/2020,5,1587.483264,280.5458349,1,1,,,,,1.068905749,2.52126956,0.313823014,485,,,,,85855362,426256,,
6/14/2020,1,1559.497865,102.6058065,,,,,,,0.324817151,0.590359569,0.2510584,400,,,,,85935776,44176,,
6/13/2020,22,1637.341036,1052.905549,,,,,,,0.625653285,1.406723976,0.261519164,1831,,,,,84367716,1422883,,
6/10/2020,8,1589.039548,354.2047567,,,,,,,0.330838141,1.253898859,0.278391391,727,,,,,85778200,464586,,
6/8/2020,8,1590.75566,372.5321575,1,1,,,,,0.594581976,1.401039243,0.313823014,710,,,,,85826883,475417,,
6/7/2020,12,1582.85938,399.3813205,1,1,,,,,0.744763367,1.368282318,0.313822985,774,,,,,85675791,408448,,
6/6/2020,37,1656.701292,2363.485322,17,11,,,,,0.616832174,1.939382315,0.2510584,3813,,,,,82704394,2065006,,
6/4/2020,4,1572.355965,163.9618073,,,,,,,1.067948508,1.639189363,0.658915877,362,,,,,85256846,234918,,
6/1/2020,8,1579.926966,357.6595187,,,,,,,0.749400545,1.952843547,0.292901456,598,,,,,85588720,390853,,
5/31/2020,1,1562.324446,53.54895717,,,,,,,0.566716705,0.878699362,0.279430836,248,,,,,86279864,,,
5/30/2020,6,1584.373609,363.8103867,,,,,,,0.455847264,1.486160874,0.282440722,741,,,,,85618374,441591,,
5/29/2020,5,1567.706085,205.3701782,,,,,,,0.383568308,1.263358951,0.303362221,418,,,,,85746412,195199,,
5/28/2020,5,1547.168791,176.2220401,,,,,,,1.033858089,1.223261118,0.344104201,384,,,,,84057336,325596,,
5/27/2020,2,1565.862873,100.0086833,,,,,,,0.401052169,0.599955738,0.304929227,284,,,,,86170128,71707,,
5/26/2020,7,1573.450849,289.0014857,1,1,,,,,0.446914021,1.296962142,0.246575326,766,,,,,84886393,471851,,
5/25/2020,12,1578.124533,621.1659985,2,2,,,,,0.693448222,1.324463248,0.282440722,1095,,,,,85118831,477883,,
5/23/2020,29,1709.989426,1278.710933,6,6,,,,,0.694610529,1.430243015,0.2510584,2188,,,,,83174081,2646186,,
5/21/2020,5,1577.372781,145.1950655,,,,,,,0.77026933,1.401040435,0.313823014,343,,,,,85851059,296059,,
